record_id,device_id,session_id,step_in_session,timestamp,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,vibration_rms_g,temperature_c,fault_level,fault_name,severity_score
3703,DC_Mini_Motor_01,12,294,2026-05-02 03:12:30,0.023,-0.1032,1.4832,-1.692,6.149,-1.433,0.5039,39.21,4,WATCH,1
3704,DC_Mini_Motor_01,12,295,2026-05-02 03:12:45,0.4476,-0.0355,0.8485,1.364,-0.02,2.541,0.4628,40.2,4,WATCH,1
3705,DC_Mini_Motor_01,12,296,2026-05-02 03:13:00,-0.0211,0.0217,1.5023,-0.757,3.276,1.722,0.4884,40.06,4,WATCH,1
3706,DC_Mini_Motor_01,12,297,2026-05-02 03:13:15,-0.1453,-0.353,0.7781,-0.492,2.266,0.285,0.4458,39.04,4,WATCH,1
3707,DC_Mini_Motor_01,12,298,2026-05-02 03:13:30,0.4265,-0.2366,1.0823,1.46,-0.724,-2.202,0.5085,39.05,4,WATCH,1
3708,DC_Mini_Motor_01,12,299,2026-05-02 03:13:45,-0.0917,-0.4288,1.1964,0.602,-1.469,-0.347,0.47,39.61,4,WATCH,1
3709,DC_Mini_Motor_01,12,300,2026-05-02 03:14:00,-0.1007,-0.2077,1.4309,-4.217,4.681,-1.801,0.4812,39.43,4,WATCH,1
3710,DC_Mini_Motor_01,12,301,2026-05-02 03:14:15,-0.1638,-0.1119,1.401,3.015,1.156,-3.732,0.434,39.87,4,WATCH,1
3711,DC_Mini_Motor_01,12,302,2026-05-02 03:14:30,0.3289,-0.0778,1.3058,-3.206,0.791,2.152,0.4582,40.11,4,WATCH,1
3712,DC_Mini_Motor_01,12,303,2026-05-02 03:14:45,0.0042,-0.011,0.5185,0.566,-1.73,5.233,0.4984,38.88,4,WATCH,1
3713,DC_Mini_Motor_01,12,304,2026-05-02 03:15:00,-0.3003,-0.311,0.7911,1.602,-0.628,-1.591,0.4799,40.52,4,WATCH,1
3714,DC_Mini_Motor_01,12,305,2026-05-02 03:15:15,-0.3081,0.3189,0.7687,-1.216,1.614,-0.767,0.5063,40.12,4,WATCH,1
3715,DC_Mini_Motor_01,12,306,2026-05-02 03:15:30,0.3101,0.3443,0.898,-1.311,0.868,-0.773,0.4692,39.8,4,WATCH,1
3716,DC_Mini_Motor_01,12,307,2026-05-02 03:15:45,-0.095,-0.186,0.5796,2.63,-1.04,-0.047,0.4621,40.45,4,WATCH,1
3717,DC_Mini_Motor_01,12,308,2026-05-02 03:16:00,0.1358,-0.0429,0.545,0.229,-2.134,1.66,0.4838,40.39,4,WATCH,1
3718,DC_Mini_Motor_01,12,309,2026-05-02 03:16:15,0.1405,-0.1181,0.6144,0.315,2.161,1.815,0.4359,39.22,4,WATCH,1
3719,DC_Mini_Motor_01,12,310,2026-05-02 03:16:30,0.0026,-0.0982,0.5486,-2.074,-0.287,0.674,0.4691,39.31,4,WATCH,1
3720,DC_Mini_Motor_01,12,311,2026-05-02 03:16:45,0.0687,0.4229,1.1727,-1.935,-1.211,2.147,0.4569,39.82,4,WATCH,1
3721,DC_Mini_Motor_01,12,312,2026-05-02 03:17:00,0.0558,0.2232,1.4052,-0.958,-2.232,-2.913,0.4632,40.66,4,WATCH,1
3722,DC_Mini_Motor_01,12,313,2026-05-02 03:17:15,0.0757,0.4859,0.9996,-1.092,1.605,2.465,0.4715,39.27,4,WATCH,1
3723,DC_Mini_Motor_01,12,314,2026-05-02 03:17:30,0.3043,-0.3666,0.9659,3.683,-2.457,1.885,0.4659,39.9,4,WATCH,1
3724,DC_Mini_Motor_01,12,315,2026-05-02 03:17:45,-0.0974,0.0954,0.5406,-0.769,1.499,-2.088,0.4834,38.97,4,WATCH,1
3725,DC_Mini_Motor_01,12,316,2026-05-02 03:18:00,0.0361,0.4178,1.0786,2.447,-1.984,-4.288,0.4274,39.34,4,WATCH,1
3726,DC_Mini_Motor_01,12,317,2026-05-02 03:18:15,0.0034,-0.04,1.4725,2.337,1.871,0.026,0.4637,39.55,4,WATCH,1
3727,DC_Mini_Motor_01,12,318,2026-05-02 03:18:30,0.2953,0.3557,0.986,-1.127,-0.392,-1.268,0.4631,39.73,4,WATCH,1
3728,DC_Mini_Motor_01,12,319,2026-05-02 03:18:45,0.0573,-0.1187,0.5522,-2.934,-0.349,2.167,0.4586,39.7,4,WATCH,1
3729,DC_Mini_Motor_01,12,320,2026-05-02 03:19:00,-0.2103,0.4089,0.9058,-4.046,0.453,4.207,0.4739,40.12,4,WATCH,1
3730,DC_Mini_Motor_01,12,321,2026-05-02 03:19:15,0.0205,0.0015,1.489,-1.981,1.695,2.296,0.4754,39.93,4,WATCH,1
3731,DC_Mini_Motor_01,12,322,2026-05-02 03:19:30,-0.0907,0.1626,0.558,0.969,-0.469,0.745,0.4728,39.43,4,WATCH,1
3732,DC_Mini_Motor_01,12,323,2026-05-02 03:19:45,-0.2749,0.2992,0.7554,1.574,-1.75,-1.246,0.4663,38.77,4,WATCH,1
3733,DC_Mini_Motor_01,12,324,2026-05-02 03:20:00,-0.18,-0.1174,1.4388,0.205,-1.545,-0.354,0.4809,39.54,4,WATCH,1
3734,DC_Mini_Motor_01,12,325,2026-05-02 03:20:15,0.015,-0.3648,1.3223,-2.11,-0.584,-2.214,0.5041,39.83,4,WATCH,1
3735,DC_Mini_Motor_01,12,326,2026-05-02 03:20:30,0.3018,0.1127,1.4096,1.904,0.86,-1.515,0.5089,40.72,4,WATCH,1
3736,DC_Mini_Motor_01,12,327,2026-05-02 03:20:45,-0.0944,-0.202,1.4111,-3.789,2.894,1.034,0.4825,38.95,4,WATCH,1
3737,DC_Mini_Motor_01,12,328,2026-05-02 03:21:00,0.0533,0.1787,0.5634,-0.044,-4.025,1.139,0.4743,40.17,4,WATCH,1
3738,DC_Mini_Motor_01,12,329,2026-05-02 03:21:15,-0.2408,-0.2616,1.3118,0.116,-1.913,-0.085,0.4772,40.22,4,WATCH,1
3739,DC_Mini_Motor_01,12,330,2026-05-02 03:21:30,0.0194,0.0878,1.4577,-1.983,-2.875,-2.907,0.4721,39.62,4,WATCH,1
3740,DC_Mini_Motor_01,12,331,2026-05-02 03:21:45,0.2643,-0.3393,1.2251,-3.763,3.126,1.129,0.4938,39.96,4,WATCH,1
3741,DC_Mini_Motor_01,12,332,2026-05-02 03:22:00,0.2425,0.3966,0.887,-3.649,-0.481,-4.246,0.4839,39.72,4,WATCH,1
3742,DC_Mini_Motor_01,12,333,2026-05-02 03:22:15,0.136,0.4133,0.7522,-0.949,1.694,1.507,0.488,39.52,4,WATCH,1
3743,DC_Mini_Motor_01,12,334,2026-05-02 03:22:30,0.1108,-0.2906,0.5978,-0.82,-0.481,2.097,0.4951,39.22,4,WATCH,1
3744,DC_Mini_Motor_01,12,335,2026-05-02 03:22:45,0.1017,0.503,1.1497,-0.975,1.493,-1.429,0.529,39.71,4,WATCH,1
3745,DC_Mini_Motor_01,12,336,2026-05-02 03:23:00,0.3136,0.3119,0.9159,-3.09,-2.867,1.819,0.4645,38.61,4,WATCH,1
3746,DC_Mini_Motor_01,12,337,2026-05-02 03:23:15,-0.0127,-0.0911,1.4521,7.309,-0.32,1.726,0.4633,39.81,4,WATCH,1
3747,DC_Mini_Motor_01,12,338,2026-05-02 03:23:30,-0.3539,-0.0419,0.7089,-2.737,1.622,-1.411,0.4703,40.27,4,WATCH,1
3748,DC_Mini_Motor_01,12,339,2026-05-02 03:23:45,-0.1377,0.3305,0.6863,4.17,-0.865,2.319,0.4726,38.94,4,WATCH,1
3749,DC_Mini_Motor_01,12,340,2026-05-02 03:24:00,0.1353,-0.4352,1.0276,-0.348,2.109,-0.905,0.4731,39.24,4,WATCH,1
3750,DC_Mini_Motor_01,12,341,2026-05-02 03:24:15,0.2028,0.3981,1.1451,2.822,-0.569,-1.489,0.475,38.88,4,WATCH,1
3751,DC_Mini_Motor_01,12,342,2026-05-02 03:24:30,-0.345,0.0392,0.7066,1.068,1.554,-4.395,0.4759,38.44,4,WATCH,1
3752,DC_Mini_Motor_01,12,343,2026-05-02 03:24:45,0.2006,-0.4423,1.0261,-1.878,1.921,0.995,0.4805,39.49,4,WATCH,1
3753,DC_Mini_Motor_01,12,344,2026-05-02 03:25:00,0.1068,-0.311,1.3411,-0.185,-1.691,-3.17,0.4756,39.08,4,WATCH,1
3754,DC_Mini_Motor_01,12,345,2026-05-02 03:25:15,-0.2055,-0.4441,0.9749,0.74,-0.908,2.047,0.4773,39.69,4,WATCH,1
3755,DC_Mini_Motor_01,12,346,2026-05-02 03:25:30,0.071,-0.2928,0.6589,1.929,-4.066,-5.645,0.4491,40.15,4,WATCH,1
3756,DC_Mini_Motor_01,12,347,2026-05-02 03:25:45,0.2913,0.2007,0.7159,-0.84,-0.866,2.321,0.4757,39.86,4,WATCH,1
3757,DC_Mini_Motor_01,12,348,2026-05-02 03:26:00,0.1939,-0.0662,0.5329,-0.175,0.851,0.974,0.5038,38.83,4,WATCH,1
3758,DC_Mini_Motor_01,12,349,2026-05-02 03:26:15,-0.3084,0.0659,1.3168,3.109,1.228,-1.679,0.4617,38.99,4,WATCH,1
3759,DC_Mini_Motor_01,12,350,2026-05-02 03:26:30,-0.3942,0.2081,0.8412,1.166,-0.941,-5.53,0.479,38.97,4,WATCH,1
3760,DC_Mini_Motor_01,12,351,2026-05-02 03:26:45,0.1345,-0.2543,1.3546,-1.485,-0.414,-2.58,0.4638,40.62,4,WATCH,1
3761,DC_Mini_Motor_01,13,0,2026-05-02 03:50:03,0.0105,0.021,1.0785,0.331,1.119,-0.177,0.0719,25.37,5,NORMAL,0
3762,DC_Mini_Motor_01,13,1,2026-05-02 03:50:18,0.0165,-0.0206,0.9509,0.772,-0.177,1.421,0.0642,25.65,5,NORMAL,0
3763,DC_Mini_Motor_01,13,2,2026-05-02 03:50:33,0.0169,0.0192,1.0665,1.129,0.245,2.005,0.0686,26.31,5,NORMAL,0
3764,DC_Mini_Motor_01,13,3,2026-05-02 03:50:48,-0.071,0.0187,1.0146,-0.098,-0.632,-1.292,0.0653,27.04,5,NORMAL,0
3765,DC_Mini_Motor_01,13,4,2026-05-02 03:51:03,0.0061,0.0002,1.0829,-1.867,0.991,1.186,0.0685,26.94,5,NORMAL,0
3766,DC_Mini_Motor_01,13,5,2026-05-02 03:51:18,0.0672,0.0445,0.9635,1.033,-0.785,2.694,0.0882,27.87,5,NORMAL,0
3767,DC_Mini_Motor_01,13,6,2026-05-02 03:51:33,0.0301,-0.0186,0.9696,1.06,0.089,-0.363,0.0519,28.3,5,NORMAL,0
3768,DC_Mini_Motor_01,13,7,2026-05-02 03:51:48,0.0378,-0.0602,1.0345,-0.467,-0.267,0.939,0.0938,30.1,5,NORMAL,0
3769,DC_Mini_Motor_01,13,8,2026-05-02 03:52:03,0.0621,0.0251,0.9382,-0.423,0.202,-0.539,0.0874,29.79,5,NORMAL,0
3770,DC_Mini_Motor_01,13,9,2026-05-02 03:52:18,0.0969,0.0074,0.9999,0.696,0.142,-1.248,0.1055,30.0,5,NORMAL,0
3771,DC_Mini_Motor_01,13,10,2026-05-02 03:52:33,0.0175,0.0888,1.0316,-1.458,-0.243,-0.436,0.0963,29.84,5,NORMAL,0
3772,DC_Mini_Motor_01,13,11,2026-05-02 03:52:48,-0.0728,-0.0431,1.0997,-0.953,-1.386,-0.28,0.1193,31.3,5,NORMAL,0
3773,DC_Mini_Motor_01,13,12,2026-05-02 03:53:03,-0.0709,-0.0328,1.0932,0.385,1.846,-1.557,0.1126,31.34,5,NORMAL,0
3774,DC_Mini_Motor_01,13,13,2026-05-02 03:53:18,0.0086,0.017,0.9361,0.243,0.918,-2.521,0.086,32.06,5,NORMAL,0
3775,DC_Mini_Motor_01,13,14,2026-05-02 03:53:33,-0.0404,0.0917,0.9644,2.798,-1.861,-0.221,0.1166,31.73,5,NORMAL,0
3776,DC_Mini_Motor_01,13,15,2026-05-02 03:53:48,0.0445,0.0912,0.961,0.252,-0.979,-1.395,0.1029,32.14,5,NORMAL,0
3777,DC_Mini_Motor_01,13,16,2026-05-02 03:54:03,0.0795,0.026,1.0137,0.174,-0.44,-1.661,0.0996,34.02,5,NORMAL,0
3778,DC_Mini_Motor_01,13,17,2026-05-02 03:54:18,0.1236,0.0025,0.9604,-1.557,-1.347,-0.928,0.1396,33.9,5,NORMAL,0
3779,DC_Mini_Motor_01,13,18,2026-05-02 03:54:33,-0.0463,0.0845,1.0893,-0.069,3.077,0.63,0.1309,34.83,5,NORMAL,0
3780,DC_Mini_Motor_01,13,19,2026-05-02 03:54:48,0.0056,-0.1027,1.1189,-0.445,0.324,-0.706,0.1489,34.11,5,NORMAL,0
3781,DC_Mini_Motor_01,13,20,2026-05-02 03:55:03,0.0601,-0.1051,0.9484,-2.433,2.737,-2.461,0.1333,35.16,4,WATCH,1
3782,DC_Mini_Motor_01,13,21,2026-05-02 03:55:18,0.0023,0.0028,0.8739,1.554,-0.657,-0.696,0.1124,34.79,5,NORMAL,0
3783,DC_Mini_Motor_01,13,22,2026-05-02 03:55:33,-0.0347,0.0146,1.1388,2.279,2.576,-0.171,0.1395,35.96,4,WATCH,1
3784,DC_Mini_Motor_01,13,23,2026-05-02 03:55:48,0.0949,-0.0516,0.8834,1.2,3.399,-1.045,0.1625,35.33,4,WATCH,1
3785,DC_Mini_Motor_01,13,24,2026-05-02 03:56:03,0.114,-0.089,0.9458,-4.436,1.713,2.916,0.1511,36.74,4,WATCH,1
3786,DC_Mini_Motor_01,13,25,2026-05-02 03:56:18,0.0551,-0.0794,0.8409,0.886,2.93,-1.23,0.1723,36.84,4,WATCH,1
3787,DC_Mini_Motor_01,13,26,2026-05-02 03:56:33,0.0622,0.0111,1.1653,1.566,-0.524,-2.493,0.1621,37.74,4,WATCH,1
3788,DC_Mini_Motor_01,13,27,2026-05-02 03:56:48,0.147,-0.0213,0.9632,1.344,-1.225,-0.982,0.1784,38.36,4,WATCH,1
3789,DC_Mini_Motor_01,13,28,2026-05-02 03:57:03,-0.0452,0.105,1.1403,-0.876,0.264,-1.921,0.1872,37.82,4,WATCH,1
3790,DC_Mini_Motor_01,13,29,2026-05-02 03:57:18,-0.113,-0.1234,1.1147,3.157,-0.457,0.614,0.2111,38.78,4,WATCH,1
3791,DC_Mini_Motor_01,13,30,2026-05-02 03:57:33,-0.022,-0.1018,1.1544,-0.246,-6.346,-1.989,0.1784,39.53,4,WATCH,1
3792,DC_Mini_Motor_01,13,31,2026-05-02 03:57:48,0.1234,-0.1805,1.0439,0.253,0.841,1.757,0.2238,39.0,4,WATCH,1
3793,DC_Mini_Motor_01,13,32,2026-05-02 03:58:03,0.1556,-0.1083,1.0953,0.506,-4.024,1.41,0.2117,40.19,4,WATCH,1
3794,DC_Mini_Motor_01,13,33,2026-05-02 03:58:18,0.2563,0.0243,0.9786,-1.649,-3.689,2.752,0.2521,40.21,4,WATCH,1
3795,DC_Mini_Motor_01,13,34,2026-05-02 03:58:33,-0.0303,0.0219,0.7624,-1.206,-1.106,-1.017,0.2573,39.69,4,WATCH,1
3796,DC_Mini_Motor_01,13,35,2026-05-02 03:58:48,-0.015,0.1023,0.7712,2.759,1.663,1.199,0.2449,41.84,4,WATCH,1
3797,DC_Mini_Motor_01,13,36,2026-05-02 03:59:03,-0.0485,0.0995,0.7756,2.944,3.231,0.209,0.2666,41.58,4,WATCH,1
3798,DC_Mini_Motor_01,13,37,2026-05-02 03:59:18,0.2518,0.0474,1.1172,-0.095,1.347,1.035,0.2777,42.19,4,WATCH,1
3799,DC_Mini_Motor_01,13,38,2026-05-02 03:59:33,0.2445,0.1598,0.9815,-1.401,0.178,-1.021,0.2757,43.18,4,WATCH,1
3800,DC_Mini_Motor_01,13,39,2026-05-02 03:59:48,-0.0855,-0.2223,1.1731,-2.914,0.343,0.495,0.2998,43.01,4,WATCH,1
3801,DC_Mini_Motor_01,13,40,2026-05-02 04:00:03,0.1122,-0.2029,0.8034,-0.371,0.903,0.191,0.3051,43.22,4,WATCH,1
3802,DC_Mini_Motor_01,13,41,2026-05-02 04:00:18,0.2943,-0.0348,1.0986,2.12,-0.291,4.271,0.2923,44.61,4,WATCH,1
3803,DC_Mini_Motor_01,13,42,2026-05-02 04:00:33,-0.1202,0.0045,0.7108,-2.107,3.018,2.697,0.3222,44.46,4,WATCH,1
3804,DC_Mini_Motor_01,13,43,2026-05-02 04:00:48,0.0503,-0.2801,0.8328,2.528,-2.094,1.511,0.3379,44.19,4,WATCH,1
3805,DC_Mini_Motor_01,13,44,2026-05-02 04:01:03,0.0309,0.0307,0.6358,0.486,1.362,2.617,0.3628,45.39,4,WATCH,1
3806,DC_Mini_Motor_01,13,45,2026-05-02 04:01:18,-0.0242,0.077,1.364,0.25,-0.221,-0.477,0.3733,45.27,4,WATCH,1
3807,DC_Mini_Motor_01,13,46,2026-05-02 04:01:33,0.0009,0.3874,0.9222,3.503,-2.444,-2.592,0.3805,46.84,4,WATCH,1
3808,DC_Mini_Motor_01,13,47,2026-05-02 04:01:48,0.1504,-0.3011,1.2186,-1.582,1.124,0.848,0.397,46.92,4,WATCH,1
3809,DC_Mini_Motor_01,13,48,2026-05-02 04:02:03,0.2026,-0.2661,0.8065,0.221,-1.187,2.671,0.3932,47.35,4,WATCH,1
3810,DC_Mini_Motor_01,13,49,2026-05-02 04:02:18,0.3276,-0.0234,0.7538,-1.068,0.299,-0.365,0.4238,48.09,4,WATCH,1
3811,DC_Mini_Motor_01,13,50,2026-05-02 04:02:33,-0.0451,0.0095,1.449,2.489,2.72,3.027,0.442,48.86,4,WATCH,1
3812,DC_Mini_Motor_01,13,51,2026-05-02 04:02:48,-0.0943,0.1562,0.5879,0.689,1.224,-3.198,0.4603,47.97,4,WATCH,1
3813,DC_Mini_Motor_01,13,52,2026-05-02 04:03:03,-0.1216,0.0072,0.5399,4.117,1.876,-1.534,0.4734,49.56,4,WATCH,1
3814,DC_Mini_Motor_01,13,53,2026-05-02 04:03:18,0.4441,-0.1098,0.8624,-1.049,-0.343,-4.661,0.4704,49.19,4,WATCH,1
3815,DC_Mini_Motor_01,13,54,2026-05-02 04:03:33,-0.1763,-0.3096,1.3089,-0.691,-2.543,1.725,0.4809,50.49,4,WATCH,1
3816,DC_Mini_Motor_01,13,55,2026-05-02 04:03:48,-0.0989,0.0964,1.4826,0.57,3.182,-0.236,0.507,50.73,4,WATCH,1
3817,DC_Mini_Motor_01,13,56,2026-05-02 04:04:03,0.0561,-0.0119,0.4788,0.482,-0.809,2.795,0.5164,50.43,4,WATCH,1
3818,DC_Mini_Motor_01,13,57,2026-05-02 04:04:18,-0.4371,0.1561,1.3077,3.135,2.357,1.914,0.5426,50.97,4,WATCH,1
3819,DC_Mini_Motor_01,13,58,2026-05-02 04:04:33,-0.2069,0.0683,1.4937,5.23,-1.994,-1.126,0.5515,51.39,4,WATCH,1
3820,DC_Mini_Motor_01,13,59,2026-05-02 04:04:48,0.0274,0.0538,1.5919,3.479,0.015,2.062,0.5733,52.08,4,WATCH,1
3821,DC_Mini_Motor_01,13,60,2026-05-02 04:05:03,0.4419,0.2157,0.7292,-0.269,-1.602,-2.054,0.5673,53.19,4,WATCH,1
3822,DC_Mini_Motor_01,13,61,2026-05-02 04:05:18,-0.1828,0.4763,0.7073,-0.324,3.882,1.075,0.5935,53.38,4,WATCH,1
3823,DC_Mini_Motor_01,13,62,2026-05-02 04:05:33,0.4573,0.2995,1.3074,-4.368,4.874,0.834,0.6172,53.56,3,WARNING,2
3824,DC_Mini_Motor_01,13,63,2026-05-02 04:05:48,0.4755,-0.4635,0.9474,2.184,-3.13,5.579,0.6542,54.93,3,WARNING,2
3825,DC_Mini_Motor_01,13,64,2026-05-02 04:06:03,-0.4635,-0.4521,1.1519,-0.765,-4.707,-2.281,0.6506,54.52,3,WARNING,2
3826,DC_Mini_Motor_01,13,65,2026-05-02 04:06:18,0.072,-0.6778,1.0039,-0.063,-3.411,2.39,0.6774,55.86,3,WARNING,2
3827,DC_Mini_Motor_01,13,66,2026-05-02 04:06:33,0.3275,-0.2246,1.5498,2.593,-3.796,1.416,0.6809,56.57,3,WARNING,2
3828,DC_Mini_Motor_01,13,67,2026-05-02 04:06:48,-0.3069,0.5973,0.8253,2.924,1.712,1.112,0.7016,56.7,3,WARNING,2
3829,DC_Mini_Motor_01,13,68,2026-05-02 04:07:03,-0.3012,-0.5956,1.3279,2.564,4.087,-0.392,0.7352,55.17,3,WARNING,2
3830,DC_Mini_Motor_01,13,69,2026-05-02 04:07:18,0.4429,0.433,0.5807,1.107,-0.082,0.068,0.7534,56.65,3,WARNING,2
3831,DC_Mini_Motor_01,13,70,2026-05-02 04:07:33,0.3683,-0.2285,1.6387,-2.457,3.584,-0.287,0.7789,57.48,3,WARNING,2
3832,DC_Mini_Motor_01,13,71,2026-05-02 04:07:48,-0.2331,0.4566,1.5401,-0.921,4.884,-6.766,0.7643,57.46,3,WARNING,2
3833,DC_Mini_Motor_01,13,72,2026-05-02 04:08:03,-0.0816,-0.0778,0.2094,0.184,3.906,-5.739,0.8158,59.39,3,WARNING,2
3834,DC_Mini_Motor_01,13,73,2026-05-02 04:08:18,0.6142,0.1028,1.4819,-1.927,-0.179,1.824,0.803,59.21,3,WARNING,2
3835,DC_Mini_Motor_01,13,74,2026-05-02 04:08:33,0.4595,0.471,1.5666,-0.035,1.929,-2.847,0.8721,60.09,3,WARNING,2
3836,DC_Mini_Motor_01,13,75,2026-05-02 04:08:48,0.7856,-0.3371,0.9382,-2.327,2.885,0.158,0.8581,59.99,3,WARNING,2
3837,DC_Mini_Motor_01,13,76,2026-05-02 04:09:03,0.2962,0.3842,1.7283,0.201,-0.197,-1.391,0.8888,60.27,3,WARNING,2
3838,DC_Mini_Motor_01,13,77,2026-05-02 04:09:18,0.3704,0.5849,1.5589,3.432,-0.341,-4.413,0.8857,61.17,3,WARNING,2
3839,DC_Mini_Motor_01,13,78,2026-05-02 04:09:33,0.6727,-0.6217,0.8562,-1.386,-3.411,-0.856,0.9366,61.36,3,WARNING,2
3840,DC_Mini_Motor_01,13,79,2026-05-02 04:09:48,-0.4016,0.3803,0.2296,-0.337,3.083,-2.471,0.9495,61.67,3,WARNING,2
3841,DC_Mini_Motor_01,13,80,2026-05-02 04:10:03,-0.4618,-0.5496,0.3145,-6.202,-4.132,0.621,0.9771,63.27,3,WARNING,2
3842,DC_Mini_Motor_01,13,81,2026-05-02 04:10:18,-0.3319,-0.8469,0.6074,-3.533,-2.296,1.424,0.9967,62.39,3,WARNING,2
3843,DC_Mini_Motor_01,13,82,2026-05-02 04:10:33,0.0012,0.874,0.5639,-1.147,-1.067,-8.548,0.9876,63.24,3,WARNING,2
3844,DC_Mini_Motor_01,13,83,2026-05-02 04:10:48,0.9777,0.0701,1.2415,3.241,1.869,-0.636,1.0146,64.48,2,CRITICAL,3
3845,DC_Mini_Motor_01,13,84,2026-05-02 04:11:03,0.2709,0.7289,1.7093,3.722,2.725,4.708,1.0716,64.73,2,CRITICAL,3
3846,DC_Mini_Motor_01,13,85,2026-05-02 04:11:18,0.5565,-0.3842,1.8374,-1.273,-4.135,0.006,1.0779,65.66,2,CRITICAL,3
3847,DC_Mini_Motor_01,13,86,2026-05-02 04:11:33,0.0856,0.1336,-0.0965,-5.941,-0.17,-1.551,1.1034,66.38,2,CRITICAL,3
3848,DC_Mini_Motor_01,13,87,2026-05-02 04:11:48,0.3469,-0.2997,2.0198,-5.637,-5.053,0.431,1.1395,66.84,2,CRITICAL,3
3849,DC_Mini_Motor_01,13,88,2026-05-02 04:12:03,0.1527,0.692,0.0403,-1.502,7.272,-2.779,1.1695,66.48,2,CRITICAL,3
3850,DC_Mini_Motor_01,13,89,2026-05-02 04:12:18,-0.7193,-0.4625,1.8261,0.421,-2.928,-1.279,1.1742,67.44,2,CRITICAL,3
3851,DC_Mini_Motor_01,13,90,2026-05-02 04:12:33,-0.0651,-0.1459,-0.1735,5.476,0.845,-6.782,1.1942,68.14,2,CRITICAL,3
3852,DC_Mini_Motor_01,13,91,2026-05-02 04:12:48,-0.6113,-0.0865,2.0596,7.247,3.549,5.61,1.2284,68.37,2,CRITICAL,3
3853,DC_Mini_Motor_01,13,92,2026-05-02 04:13:03,-1.218,-0.251,1.1542,-0.815,0.967,4.108,1.2523,68.83,2,CRITICAL,3
3854,DC_Mini_Motor_01,13,93,2026-05-02 04:13:18,0.8088,0.9503,0.8212,5.568,3.019,-5.931,1.2646,70.04,2,CRITICAL,3
3855,DC_Mini_Motor_01,13,94,2026-05-02 04:13:33,0.958,0.5152,1.6981,0.243,6.842,2.822,1.303,70.05,2,CRITICAL,3
3856,DC_Mini_Motor_01,13,95,2026-05-02 04:13:48,-0.5718,0.7046,1.9872,-4.123,4.174,-1.135,1.3296,70.75,2,CRITICAL,3
3857,DC_Mini_Motor_01,13,96,2026-05-02 04:14:03,-0.2169,0.4572,-0.2387,0.651,3.836,-0.612,1.3437,71.28,2,CRITICAL,3
3858,DC_Mini_Motor_01,13,97,2026-05-02 04:14:18,0.5984,0.4584,2.1592,-1.151,1.612,-1.894,1.3773,71.75,2,CRITICAL,3
3859,DC_Mini_Motor_01,13,98,2026-05-02 04:14:33,0.9139,-0.8143,1.6202,1.669,1.982,1.754,1.3796,72.99,2,CRITICAL,3
3860,DC_Mini_Motor_01,13,99,2026-05-02 04:14:48,0.2312,0.3563,-0.3556,5.568,-4.158,0.921,1.4215,72.72,1,FAILURE,4
3861,DC_Mini_Motor_01,13,100,2026-05-02 04:15:03,-0.5879,1.1955,0.4338,-4.727,-1.335,-2.474,1.4471,73.11,1,FAILURE,4
3862,DC_Mini_Motor_01,13,101,2026-05-02 04:15:18,-1.4344,0.2633,0.6462,-5.606,-6.025,-2.866,1.4919,74.65,1,FAILURE,4
3863,DC_Mini_Motor_01,13,102,2026-05-02 04:15:33,-0.607,-1.235,0.4442,4.776,2.892,-0.261,1.4896,74.32,1,FAILURE,4
3864,DC_Mini_Motor_01,13,103,2026-05-02 04:15:48,1.4707,0.4552,0.7684,-9.561,-5.964,-6.475,1.5401,75.39,1,FAILURE,4
3865,DC_Mini_Motor_01,13,104,2026-05-02 04:16:03,0.179,-0.225,2.5456,0.415,-8.18,-2.135,1.5644,75.15,1,FAILURE,4
3866,DC_Mini_Motor_01,13,105,2026-05-02 04:16:18,0.8984,-0.5387,-0.2133,3.335,-4.535,3.684,1.5979,76.51,1,FAILURE,4
3867,DC_Mini_Motor_01,13,106,2026-05-02 04:16:33,0.5567,-0.7566,2.3283,7.907,1.597,-0.036,1.6242,76.61,1,FAILURE,4
3868,DC_Mini_Motor_01,13,107,2026-05-02 04:16:48,0.3274,-1.5186,0.6201,-3.375,2.549,-7.486,1.6083,77.74,1,FAILURE,4
3869,DC_Mini_Motor_01,13,108,2026-05-02 04:17:03,-1.4813,0.5424,1.4264,-2.112,-4.286,-7.882,1.6317,77.57,1,FAILURE,4
3870,DC_Mini_Motor_01,13,109,2026-05-02 04:17:18,-0.318,1.539,0.6367,5.573,0.753,-0.165,1.6183,76.89,1,FAILURE,4
3871,DC_Mini_Motor_01,13,110,2026-05-02 04:17:33,-0.0313,0.0071,-0.6246,2.993,-6.963,2.811,1.6307,77.75,1,FAILURE,4
3872,DC_Mini_Motor_01,13,111,2026-05-02 04:17:48,-0.2355,0.0304,-0.5667,-1.093,-1.902,6.369,1.5966,77.36,1,FAILURE,4
3873,DC_Mini_Motor_01,13,112,2026-05-02 04:18:03,0.6135,0.566,2.5501,-4.551,-6.852,1.683,1.7551,76.59,1,FAILURE,4
3874,DC_Mini_Motor_01,13,113,2026-05-02 04:18:18,-0.0497,-1.2595,1.9005,-3.361,3.054,-4.905,1.5433,76.36,1,FAILURE,4
